Gene 1,Gene 2
2784,2862
2784,2864
2784,2865
2784,2867
2784,2869
2784,551
2784,552
2784,719
2784,83756
2784,2917
2784,5924
2784,5923
2784,146
2784,147
2784,51289
2784,611
2784,148
2784,3708
2784,3709
2784,5539
2784,5173
2784,5170
2784,5179
2784,133
2784,5741
2784,5744
2784,136
2784,23596
2784,10693
2784,10692
2784,10694
2784,23566
2784,5582
2784,6323
2784,2151
2784,4987
2784,4986
2784,4988
2784,129521
2784,339403
2784,84634
2784,5995
2784,729230
2784,7252
2784,7253
2784,5697
2784,134
2784,94235
2784,94233
2784,54331
2784,10874
2784,285601
2784,283869
2784,2838
2784,2837
2784,4543
2784,2833
2784,2832
2784,2831
2784,1432
2784,4829
2784,27319
2784,623
2784,3773
2784,23551
2784,113091
2784,7852
2784,7855
2784,4828
2784,183
2784,1907
2784,5540
2784,57105
2784,186
2784,187
2784,185
2784,6363
2784,6360
2784,6366
2784,6364
2784,23239
2784,22800
2784,9628
2784,8477
2784,2150
2784,2696
2784,2695
2784,2691
2784,4159
2784,887
2784,886
2784,885
2784,4161
2784,4160
2784,64805
2784,58191
2784,3973
2784,51083
2784,775
2784,774
2784,776
2784,207
2784,285641
2784,208
2784,779
2784,778
2784,3355
2784,3354
2784,3357
2784,3356
2784,3351
2784,3350
2784,3352
2784,6865
2784,6866
2784,3358
2784,5367
2784,5443
2784,5368
2784,1269
2784,3710
2784,8620
2784,594857
2784,345193
2784,2520
2784,2488
2784,5148
2784,221391
2784,5145
2784,6915
2784,5137
2784,5740
2784,5598
2784,56923
2784,53829
2784,2147
2784,2798
2784,128674
2784,2792
2784,2793
2784,2790
2784,2791
2784,2796
2784,2797
2784,2149
2784,5745
2784,3827
2784,135
2784,259285
2784,259286
2784,259287
2784,3274
2784,1237
2784,8323
2784,8322
2784,4283
2784,3579
2784,7434
2784,7432
2784,7433
2784,2850
2784,387
2784,784
2784,783
2784,257313
2784,8811
2784,83551
2784,3759
2784,56670
2784,64106
2784,222545
2784,6300
2784,3772
2784,3362
2784,7690
2784,29933
2784,2587
2784,5028
2784,5021
2784,5020
2784,57007
2784,10316
2784,7481
2784,59350
2784,6950
2784,120892
2784,2899
2784,2103
2784,9340
2784,10000
2784,5294
2784,5293
2784,5290
2784,5291
2784,1814
2784,1816
2784,5729
2784,1812
2784,1813
2784,7203
2784,7201
2784,7200
2784,5726
2784,165140
2784,5724
2784,7204
2784,7474
2784,10266
2784,10267
2784,10268
2784,9630
2784,5746
2784,9294
2784,6374
2784,4158
2784,11255
2784,11250
2784,11251
2784,5196
2784,2848
2784,2846
2784,2847
2784,2843
2784,2840
2784,2841
2784,5473
2784,6870
2784,5906
2784,3760
2784,3762
2784,3763
2784,3765
2784,3766
2784,3768
2784,57121
2784,6010
2784,6019
2784,166647
2784,2778
2784,5158
2784,988
2784,2492
2784,319100
2784,2771
2784,5153
2784,2773
2784,2775
2784,2776
2784,5605
2784,114
2784,117
2784,116
2784,111
2784,5600
2784,5603
2784,112
2784,118
2784,53831
2784,2787
2784,2786
2784,2781
2784,773
2784,2783
2784,2782
2784,10022
2784,5566
2784,5567
2784,2788
2784,5132
2784,1395
2784,1394
2784,196883
2784,3814
2784,301
2784,259290
2784,259294
2784,8451
2784,3269
2784,53637
2784,117579
2784,5734
2784,5082
2784,6869
2784,5733
2784,2779
2784,2921
2784,2920
2784,2922
2784,2925
2784,2475
2784,5331
2784,5330
2784,5332
2784,9038
2784,23533
2784,10850
2784,22948
2784,4985
2784,353164
2784,346562
2784,2811
2784,225689
2784,115
2784,5604
2784,3375
2784,5607
2784,727
2784,2358
2784,2359
2784,27334
2784,2357
2784,728
2784,5029
2784,113
2784,10672
2784,5602
2784,59340
2784,59345
2784,4923
2784,4922
2784,6343
2784,6344
2784,79924
2784,50835
2784,2641
2784,2642
2784,27198
2784,27199
2784,5737
2784,5731
2784,60675
2784,134864
2784,5732
2784,5568
2784,5739
2784,23620
2784,2780
2784,8997
2784,50831
2784,50833
2784,50832
2784,8484
2784,50834
2784,50837
2784,50836
2784,50839
2784,50838
2784,4852
2787,23365
2787,9287
2787,9934
2787,2911
2787,2912
2787,2913
2787,2914
2787,2915
2787,2916
2787,2917
2787,2919
2787,2852
2787,84539
2787,2854
2787,84432
2787,10203
2787,6352
2787,6846
2787,1906
2787,196883
2787,51764
2787,10800
2787,10803
2787,1128
2787,1129
2787,1081
2787,1234
2787,1235
2787,1236
2787,1230
2787,1232
2787,108
2787,109
2787,8698
2787,107
2787,908
2787,1241
2787,643
2787,6370
2787,6372
2787,6373
2787,6374
2787,6375
2787,122042
2787,1908
2787,9630
2787,1907
2787,1902
2787,1903
2787,1901
2787,4544
2787,554
2787,54429
2787,846
2787,10161
2787,5291
2787,5956
2787,256933
2787,2862
2787,2864
2787,2865
2787,2867
2787,2869
2787,551
2787,552
2787,719
2787,718
2787,5924
2787,5923
2787,146
2787,147
2787,51289
2787,611
2787,148
2787,3708
2787,3709
2787,5539
2787,5173
2787,5170
2787,5179
2787,133
2787,5741
2787,5744
2787,136
2787,5746
2787,134
2787,10693
2787,10692
2787,10694
2787,23566
2787,5582
2787,6323
2787,2151
2787,4987
2787,4986
2787,4988
2787,129521
2787,84634
2787,5995
2787,200734
2787,729230
2787,7252
2787,7253
2787,5697
2787,94235
2787,94233
2787,1486
2787,54331
2787,23596
2787,10874
2787,285601
2787,283869
2787,2838
2787,2837
2787,4543
2787,2833
2787,2832
2787,2831
2787,1432
2787,284427
2787,623
2787,4188
2787,113091
2787,339403
2787,7852
2787,7855
2787,4828
2787,4829
2787,5540
2787,183
2787,186
2787,187
2787,185
2787,6363
2787,6360
2787,6366
2787,6364
2787,8477
2787,3881
2787,2150
2787,2696
2787,2695
2787,2691
2787,4159
2787,887
2787,886
2787,885
2787,4161
2787,4160
2787,64805
2787,58191
2787,84248
2787,3973
2787,51083
2787,775
2787,774
2787,776
2787,207
2787,208
2787,779
2787,778
2787,3355
2787,3354
2787,3357
2787,3356
2787,3351
2787,6869
2787,3352
2787,6865
2787,6866
2787,3358
2787,5367
2787,5443
2787,5368
2787,1269
2787,3710
2787,8620
2787,594857
2787,5507
2787,2520
2787,2488
2787,347148
2787,5148
2787,221391
2787,5145
2787,6915
2787,56923
2787,53829
2787,2147
2787,2798
2787,128674
2787,2792
2787,2793
2787,2790
2787,2791
2787,2796
2787,2797
2787,2149
2787,5745
2787,3827
2787,135
2787,259285
2787,259286
2787,259287
2787,3274
2787,1237
2787,8323
2787,8322
2787,4283
2787,3579
2787,1233
2787,7434
2787,7432
2787,7433
2787,2850
2787,57017
2787,27334
2787,387
2787,773
2787,784
2787,783
2787,257313
2787,8811
2787,83551
2787,3759
2787,56670
2787,23533
2787,64106
2787,3773
2787,222545
2787,3772
2787,3362
2787,79187
2787,4985
2787,29933
2787,2587
2787,5028
2787,5021
2787,5020
2787,57007
2787,10316
2787,7481
2787,59350
2787,6950
2787,57105
2787,1392
2787,2899
2787,6059
2787,9340
2787,10000
2787,5294
2787,5293
2787,5290
2787,1814
2787,1816
2787,5729
2787,1812
2787,1813
2787,7203
2787,7201
2787,7200
2787,5726
2787,165140
2787,5724
2787,7204
2787,7474
2787,10266
2787,10267
2787,10268
2787,4792
2787,58513
2787,9294
2787,4158
2787,11255
2787,11250
2787,11251
2787,5196
2787,2848
2787,2846
2787,2847
2787,2843
2787,2840
2787,2841
2787,5473
2787,6870
2787,5378
2787,3760
2787,3762
2787,3763
2787,3765
2787,3766
2787,3768
2787,57121
2787,6010
2787,6019
2787,2492
2787,2778
2787,5158
2787,319100
2787,2770
2787,2771
2787,125115
2787,2775
2787,2776
2787,115
2787,114
2787,117
2787,116
2787,111
2787,5600
2787,113
2787,112
2787,53831
2787,2786
2787,5568
2787,2780
2787,2783
2787,2782
2787,134864
2787,5566
2787,5567
2787,2788
2787,1395
2787,1394
2787,6300
2787,3814
2787,301
2787,259290
2787,259294
2787,10022
2787,3269
2787,53637
2787,117579
2787,5734
2787,5082
2787,51421
2787,3350
2787,2779
2787,2921
2787,2920
2787,2922
2787,2925
2787,5331
2787,5330
2787,5332
2787,9038
2787,10850
2787,5739
2787,353164
2787,346562
2787,2773
2787,3375
2787,727
2787,2358
2787,2359
2787,51124
2787,2357
2787,728
2787,5029
2787,5603
2787,10672
2787,5602
2787,59340
2787,59345
2787,4923
2787,4922
2787,6343
2787,6344
2787,79924
2787,50835
2787,338761
2787,2641
2787,2642
2787,27198
2787,27199
2787,5737
2787,5731
2787,60675
2787,5733
2787,5732
2787,2781
2787,22948
2787,23620
2787,56940
2787,8997
2787,50831
2787,50833
2787,50832
2787,8484
2787,50834
2787,50837
2787,50836
2787,50839
2787,50838
2787,4852
2786,23365
2786,9287
2786,9934
2786,2911
2786,2912
2786,2913
2786,2914
2786,2915
2786,719
2786,2917
2786,2919
2786,2852
2786,51289
2786,2854
2786,84432
2786,10203
2786,6352
2786,6846
2786,6300
2786,51764
2786,10800
2786,10803
2786,1128
2786,1129
2786,1081
2786,1234
2786,1235
2786,1237
2786,1230
2786,1232
2786,1233
2786,108
2786,109
2786,8698
2786,107
2786,908
2786,6323
2786,1241
2786,643
2786,6370
2786,6372
2786,6373
2786,6374
2786,6375
2786,122042
2786,1908
2786,9630
2786,83878
2786,134864
2786,1903
2786,1901
2786,4544
2786,554
2786,54429
2786,10161
2786,5956
2786,2862
2786,2864
2786,2865
2786,2867
2786,2869
2786,551
2786,552
2786,2916
2786,718
2786,5924
2786,5923
2786,146
2786,147
2786,84539
2786,611
2786,148
2786,3708
2786,3709
2786,5539
2786,6037
2786,5173
2786,5170
2786,5179
2786,133
2786,5741
2786,5744
2786,136
2786,135
2786,134
2786,10693
2786,10692
2786,10694
2786,5582
2786,4985
2786,2151
2786,4987
2786,4986
2786,4988
2786,129521
2786,84634
2786,5995
2786,729230
2786,7252
2786,7253
2786,5697
2786,94235
2786,94233
2786,54331
2786,10874
2786,285601
2786,283869
2786,2838
2786,2837
2786,4543
2786,2833
2786,2832
2786,2831
2786,1432
2786,623
2786,3773
2786,113091
2786,339403
2786,7852
2786,7855
2786,4828
2786,4829
2786,1907
2786,5540
2786,183
2786,186
2786,187
2786,185
2786,6363
2786,6360
2786,6366
2786,6364
2786,5894
2786,8477
2786,2696
2786,2695
2786,2691
2786,11255
2786,887
2786,886
2786,885
2786,4161
2786,4160
2786,64805
2786,58191
2786,3973
2786,51083
2786,775
2786,774
2786,776
2786,773
2786,208
2786,779
2786,778
2786,117579
2786,3354
2786,3357
2786,3356
2786,3351
2786,3350
2786,3352
2786,6865
2786,6866
2786,3358
2786,5367
2786,5443
2786,5368
2786,1269
2786,3710
2786,8620
2786,594857
2786,2520
2786,2488
2786,347148
2786,5148
2786,221391
2786,5145
2786,6915
2786,23566
2786,158747
2786,56923
2786,53829
2786,2147
2786,2798
2786,128674
2786,2792
2786,2793
2786,2790
2786,2791
2786,2796
2786,2797
2786,2149
2786,5745
2786,3827
2786,23596
2786,259285
2786,259286
2786,259287
2786,1236
2786,3274
2786,8323
2786,8322
2786,4283
2786,3579
2786,7434
2786,7432
2786,7433
2786,387
2786,784
2786,783
2786,257313
2786,8811
2786,83551
2786,3759
2786,56670
2786,23533
2786,64106
2786,222545
2786,196883
2786,3772
2786,3362
2786,2150
2786,29933
2786,5029
2786,5028
2786,5021
2786,5020
2786,57007
2786,10316
2786,7481
2786,59350
2786,6950
2786,57105
2786,2899
2786,9340
2786,10000
2786,5294
2786,5293
2786,5290
2786,5291
2786,1814
2786,1816
2786,5729
2786,1812
2786,1813
2786,7203
2786,7201
2786,7200
2786,5726
2786,165140
2786,5724
2786,7204
2786,7474
2786,10266
2786,10267
2786,10268
2786,5746
2786,9294
2786,4158
2786,4159
2786,11250
2786,11251
2786,5196
2786,2848
2786,2846
2786,2847
2786,2843
2786,2840
2786,2841
2786,5473
2786,6870
2786,3760
2786,3762
2786,3763
2786,3765
2786,3766
2786,3768
2786,57121
2786,6010
2786,6019
2786,2778
2786,2779
2786,2492
2786,319100
2786,2770
2786,2771
2786,2773
2786,2775
2786,2776
2786,115
2786,1906
2786,117
2786,116
2786,111
2786,5600
2786,113
2786,5602
2786,53831
2786,2781
2786,2780
2786,2783
2786,2782
2786,1902
2786,5566
2786,5567
2786,2788
2786,1395
2786,1394
2786,1392
2786,3814
2786,301
2786,259290
2786,259294
2786,10022
2786,3269
2786,53637
2786,207
2786,846
2786,5734
2786,256933
2786,5082
2786,6869
2786,5733
2786,5158
2786,2921
2786,2920
2786,2922
2786,2925
2786,5331
2786,5330
2786,5332
2786,9038
2786,10850
2786,22948
2786,353164
2786,2587
2786,346562
2786,114
2786,3375
2786,727
2786,2358
2786,2359
2786,27334
2786,2357
2786,728
2786,5603
2786,10672
2786,112
2786,3355
2786,59340
2786,59345
2786,4923
2786,4922
2786,6343
2786,6344
2786,79924
2786,8484
2786,2641
2786,2642
2786,27198
2786,27199
2786,5737
2786,5731
2786,60675
2786,2850
2786,5732
2786,5568
2786,5739
2786,23620
2786,8997
2786,50831
2786,50833
2786,50832
2786,50835
2786,50834
2786,50837
2786,50836
2786,50839
2786,50838
2786,4852
222484,9533
222484,84991
222484,6949
222484,23089
222484,5601
222484,7329
222484,51068
222484,506
222484,8650
222484,80007
222484,29116
222484,53344
222484,10133
222484,29089
222484,55037
222484,51447
222484,79016
222484,9295
222484,80131
222484,5607
222484,51540
222484,84708
222484,7448
222484,150084
222484,85007
2780,5173
2780,3710
2780,51764
2780,375387
2780,1261
2780,345193
2780,23596
2780,10692
2780,8787
2780,8786
2780,1833
2780,6004
2780,347730
2780,347731
2780,6000
2780,6642
2780,6643
2780,407
2780,219527
2780,5906
2780,4988
2780,57408
2780,57633
2780,2331
2780,5148
2780,5149
2780,221391
2780,3483
2780,127495
2780,131578
2780,5997
2780,5996
2780,10446
2780,6010
2780,5598
2780,100130742
2780,3845
2780,340745
2780,4974
2780,2793
2780,2790
2780,2791
2780,80131
2780,1382
2780,2778
2780,2779
2780,145581
2780,65078
2780,123355
2780,4893
2780,2771
2780,94235
2780,2773
2780,94233
2780,2775
2780,5605
2780,5604
2780,57689
2780,5600
2780,5603
2780,10234
2780,344657
2780,54331
2780,8323
2780,8322
2780,2781
2780,57611
2780,2783
2780,2782
2780,94030
2780,5566
2780,5567
2780,2788
2780,376132
2780,4969
2780,26254
2780,80122
2780,6300
2780,1258
2780,1259
2780,54714
2780,441381
2780,166647
2780,11081
2780,78999
2780,222229
2780,90678
2780,1432
2780,2043
2780,126006
2780,1842
2780,80059
2780,25878
2780,4958
2780,3709
2780,54829
2780,2792
2780,23143
2780,25987
2780,54769
2780,92292
2780,2615
2780,122042
2780,5158
2780,122769
2780,79883
2780,150356
2780,64101
2780,5331
2780,5330
2780,146760
2780,5332
2780,7855
2780,9630
2780,5132
2780,5549
2780,1634
2780,100130733
2780,474354
2780,388531
2780,164312
2780,127435
2780,116844
2780,346562
2780,2815
2780,2814
2780,633
2780,2811
2780,54674
2780,5082
2780,29899
2780,23239
2780,225689
2780,9628
2780,7481
2780,59352
2780,59350
2780,23230
2780,120892
2780,54940
2780,255252
2780,84747
2780,5956
2780,51566
2780,1101
2780,55144
2780,27131
2780,55366
2780,79414
2780,349667
2780,10672
2780,116064
2780,59345
2780,3671
2780,440699
2780,654429
2780,2812
2780,5146
2780,57622
2780,7474
2780,114990
2780,5145
2780,401387
2780,389816
2780,611
2780,3708
2780,339291
2780,158038
2780,5568
2780,9094
2780,5995
2780,285313
2780,22800
2780,5443
2780,25960
2780,56262
2780,126755
2783,5745
2783,23365
2783,9287
2783,54503
2783,7514
2783,9934
2783,2911
2783,2912
2783,2913
2783,2914
2783,2915
2783,719
2783,718
2783,2850
2783,2852
2783,84539
2783,2854
2783,84432
2783,7046
2783,10203
2783,2633
2783,6352
2783,6846
2783,10190
2783,1392
2783,51764
2783,10800
2783,10803
2783,1128
2783,3772
2783,1081
2783,144699
2783,301
2783,1017
2783,1235
2783,1236
2783,1230
2783,1232
2783,108
2783,109
2783,8698
2783,391004
2783,107
2783,908
2783,1241
2783,643
2783,1903
2783,6370
2783,6372
2783,6373
2783,23143
2783,6375
2783,55718
2783,8349
2783,1908
2783,1906
2783,1907
2783,1902
2783,5132
2783,1901
2783,22977
2783,4544
2783,84197
2783,23390
2783,7411
2783,283471
2783,54429
2783,846
2783,4773
2783,347148
2783,1627
2783,5956
2783,256933
2783,2862
2783,2864
2783,2865
2783,140689
2783,2867
2783,554
2783,551
2783,552
2783,2916
2783,1191
2783,2917
2783,5924
2783,140596
2783,5923
2783,146
2783,147
2783,5145
2783,51289
2783,611
2783,148
2783,3708
2783,3709
2783,5539
2783,4916
2783,6037
2783,5173
2783,5170
2783,5179
2783,133
2783,5741
2783,5744
2783,5724
2783,5746
2783,134
2783,10693
2783,10692
2783,10694
2783,23566
2783,5582
2783,6323
2783,2151
2783,4987
2783,4986
2783,4988
2783,129521
2783,339403
2783,84634
2783,5995
2783,4035
2783,729230
2783,183
2783,7252
2783,7253
2783,135
2783,7316
2783,5332
2783,5697
2783,5598
2783,826
2783,80320
2783,5603
2783,94235
2783,2908
2783,94233
2783,55248
2783,54331
2783,49856
2783,10874
2783,285601
2783,283869
2783,2838
2783,2837
2783,4543
